X,Y,GU_NM,THT_HG,BHT_DM,WTRTB_BT,WDPT_NM,CREAT_DE
126.964521137,37.525871873,용산구,11.00000000,20.00000000,5.00000000,산벚나무,
126.960003319,37.539765661,용산구,7.00000000,18.00000000,1.00000000,왕벚나무,
126.959842669,37.53812965,용산구,3.00000000,8.00000000,2.00000000,왕벚나무,
126.95983405,37.53824099,용산구,5.00000000,12.00000000,2.00000000,왕벚나무,
126.965200742,37.521964773,용산구,11.00000000,17.00000000,5.00000000,왕벚나무,
126.954264969,37.535564598,용산구,6.00000000,5.00000000,3.00000000,왕벚나무,
126.966757477,37.522101656,용산구,11.00000000,20.00000000,5.00000000,왕벚나무,
126.958031015,37.540612836,용산구,7.00000000,32.00000000,4.00000000,왕벚나무,
126.954027293,37.535405059,용산구,7.00000000,7.00000000,3.00000000,왕벚나무,
126.962033385,37.523274361,용산구,12.00000000,22.00000000,6.00000000,산벚나무,
126.953810914,37.530410609,용산구,8.00000000,28.00000000,4.00000000,왕벚나무,
126.96008466,37.537741672,용산구,3.00000000,8.00000000,2.00000000,왕벚나무,
126.959337528,37.538881985,용산구,3.00000000,8.00000000,2.00000000,왕벚나무,
126.962657433,37.523918134,용산구,12.00000000,20.00000000,6.00000000,산벚나무,
126.960128487,37.539712214,용산구,7.00000000,50.00000000,5.00000000,왕벚나무,
126.963222446,37.524519072,용산구,12.00000000,21.00000000,6.00000000,산벚나무,
126.96198773,37.523221384,용산구,12.00000000,23.00000000,7.00000000,산벚나무,
126.95870973,37.540547037,용산구,7.00000000,20.00000000,4.00000000,왕벚나무,
126.9586366,37.540581639,용산구,7.00000000,15.00000000,4.00000000,왕벚나무,
126.95924402,37.539111404,용산구,3.00000000,8.00000000,2.00000000,왕벚나무,
126.964211806,37.52555216,용산구,12.00000000,21.00000000,6.00000000,산벚나무,
126.953997655,37.535500952,용산구,6.00000000,8.00000000,3.00000000,왕벚나무,
126.959082599,37.540389538,용산구,7.00000000,23.00000000,4.00000000,왕벚나무,
126.961704593,37.522933125,용산구,11.00000000,21.00000000,6.00000000,산벚나무,
126.962234662,37.523478308,용산구,9.00000000,18.00000000,5.00000000,산벚나무,
126.953887235,37.530454581,용산구,8.00000000,20.00000000,4.00000000,왕벚나무,
126.961649989,37.522874833,용산구,10.00000000,21.00000000,6.00000000,산벚나무,
127.045159028,37.569394834,성동구,7.00000000,13.00000000,3.00000000,왕벚나무,
127.050264459,37.560019281,성동구,6.00000000,10.00000000,3.00000000,왕벚나무,
127.050186025,37.560168254,성동구,6.00000000,8.00000000,3.00000000,왕벚나무,
127.041496445,37.571440766,성동구,8.00000000,20.00000000,4.00000000,왕벚나무,
126.95885788,37.540252877,용산구,7.00000000,26.00000000,4.00000000,왕벚나무,
126.959217846,37.540098337,용산구,7.00000000,21.00000000,4.00000000,왕벚나무,
127.051126839,37.558020291,성동구,6.00000000,15.00000000,4.00000000,왕벚나무,
127.055898074,37.563081119,성동구,2.00000000,5.00000000,1.00000000,왕벚나무,
126.962857429,37.524131583,용산구,9.00000000,18.00000000,5.00000000,산벚나무,
126.959027597,37.540177009,용산구,7.00000000,15.00000000,2.00000000,왕벚나무,
126.959460697,37.539990932,용산구,7.00000000,18.00000000,4.00000000,왕벚나무,
126.959643023,37.53853113,용산구,3.00000000,8.00000000,2.00000000,왕벚나무,
127.033820737,37.554200945,성동구,3.00000000,15.00000000,4.00000000,왕벚나무,
127.03376821,37.554140584,성동구,3.00000000,14.00000000,6.00000000,왕벚나무,
127.033727353,37.554087186,성동구,3.00000000,13.00000000,6.00000000,왕벚나무,
127.033584363,37.553920031,성동구,3.00000000,12.00000000,7.00000000,왕벚나무,
126.9852032,37.517728823,용산구,7.00000000,17.00000000,4.00000000,왕벚나무,
126.953963132,37.530502058,용산구,8.00000000,20.00000000,4.00000000,왕벚나무,
126.958182007,37.540545453,용산구,7.00000000,30.00000000,4.00000000,왕벚나무,
127.049671706,37.561199187,성동구,4.00000000,12.00000000,3.00000000,왕벚나무,
127.04969041,37.561171402,성동구,10.00000000,20.00000000,4.00000000,왕벚나무,
127.04973935,37.561084374,성동구,5.00000000,6.00000000,2.00000000,왕벚나무,
127.049769339,37.561019338,성동구,3.00000000,12.00000000,3.00000000,왕벚나무,
127.033654399,37.554003609,성동구,3.00000000,12.00000000,6.00000000,왕벚나무,
126.954599002,37.535675361,용산구,6.00000000,5.00000000,3.00000000,왕벚나무,
126.962894583,37.524168817,용산구,9.00000000,20.00000000,6.00000000,산벚나무,
127.055040783,37.560900785,성동구,4.00000000,10.00000000,3.00000000,왕벚나무,
126.965378,37.521968441,용산구,11.00000000,20.00000000,5.00000000,왕벚나무,
126.960169402,37.53773156,용산구,6.00000000,13.00000000,2.00000000,왕벚나무,
126.967794648,37.522320771,용산구,11.00000000,21.00000000,5.00000000,왕벚나무,
126.958341173,37.540478651,용산구,7.00000000,34.00000000,4.00000000,왕벚나무,
126.962700899,37.523965502,용산구,10.00000000,19.00000000,5.00000000,산벚나무,
126.95476782,37.535636018,용산구,4.00000000,5.00000000,3.00000000,왕벚나무,
126.954100923,37.535420685,용산구,7.00000000,8.00000000,3.00000000,왕벚나무,
126.960452717,37.539572493,용산구,7.00000000,25.00000000,3.00000000,왕벚나무,
126.965290657,37.521966945,용산구,11.00000000,19.00000000,5.00000000,왕벚나무,
126.96227405,37.523522518,용산구,9.00000000,21.00000000,6.00000000,산벚나무,
127.055165165,37.561180586,성동구,5.00000000,24.00000000,4.00000000,왕벚나무,
126.95490662,37.535694304,용산구,6.00000000,7.00000000,3.00000000,왕벚나무,
127.05528636,37.561454684,성동구,8.00000000,10.00000000,1.00000000,왕벚나무,
127.045848323,37.568397192,성동구,6.00000000,13.00000000,4.00000000,왕벚나무,
126.954419494,37.535614288,용산구,6.00000000,7.00000000,3.00000000,왕벚나무,
126.959791612,37.538294969,용산구,5.00000000,12.00000000,2.00000000,왕벚나무,
126.959571037,37.539940945,용산구,7.00000000,25.00000000,4.00000000,왕벚나무,
126.959545524,37.538574979,용산구,3.00000000,9.00000000,2.00000000,왕벚나무,
126.960211851,37.53766746,용산구,6.00000000,13.00000000,2.00000000,왕벚나무,
127.045598696,37.568855178,성동구,6.00000000,14.00000000,4.00000000,왕벚나무,
127.045489715,37.569013994,성동구,7.00000000,7.00000000,1.00000000,왕벚나무,
126.959969906,37.538021699,용산구,5.00000000,13.00000000,2.00000000,왕벚나무,
127.110319175,37.54987056,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.108073331,37.546274648,광진구,4.00000000,18.00000000,3.00000000,왕벚나무,
127.110817838,37.550756198,광진구,4.00000000,13.00000000,2.00000000,벚나무,
126.959271223,37.540076088,용산구,7.00000000,26.00000000,4.00000000,왕벚나무,
127.107868811,37.54657666,광진구,4.00000000,19.00000000,3.00000000,왕벚나무,
126.962317642,37.523564932,용산구,10.00000000,20.00000000,6.00000000,산벚나무,
127.110471384,37.550846616,광진구,4.00000000,13.00000000,3.00000000,벚나무,
127.110580395,37.550806745,광진구,5.00000000,13.00000000,3.00000000,벚나무,
127.107820653,37.546355839,광진구,4.00000000,11.00000000,3.00000000,왕벚나무,
127.110702949,37.550734199,광진구,4.00000000,13.00000000,2.00000000,벚나무,
126.962940786,37.52421881,용산구,10.00000000,21.00000000,6.00000000,산벚나무,
126.959439407,37.538730168,용산구,3.00000000,9.00000000,2.00000000,왕벚나무,
126.963346199,37.524639693,용산구,10.00000000,17.00000000,4.00000000,산벚나무,
127.107851984,37.546348125,광진구,4.00000000,15.00000000,3.00000000,왕벚나무,
127.056182625,37.563744704,성동구,5.00000000,17.00000000,4.00000000,왕벚나무,
127.110840529,37.550991483,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.055723764,37.562663512,성동구,4.00000000,13.00000000,3.00000000,왕벚나무,
127.110314441,37.549627273,광진구,5.00000000,12.00000000,2.00000000,벚나무,
127.05118522,37.557805024,성동구,6.00000000,12.00000000,4.00000000,왕벚나무,
126.963089249,37.524370677,용산구,10.00000000,24.00000000,7.00000000,산벚나무,
126.958261343,37.540509665,용산구,7.00000000,32.00000000,4.00000000,왕벚나무,
127.051070614,37.556613049,성동구,5.00000000,20.00000000,3.00000000,왕벚나무,
127.033540597,37.553882887,성동구,3.00000000,14.00000000,6.00000000,왕벚나무,
126.95951723,37.539967861,용산구,7.00000000,25.00000000,4.00000000,왕벚나무,
126.958969783,37.54020434,용산구,7.00000000,26.00000000,4.00000000,왕벚나무,
127.016761964,37.541436147,성동구,6.00000000,12.00000000,3.00000000,왕벚나무,
127.016705982,37.541430638,성동구,4.00000000,11.00000000,3.00000000,왕벚나무,
127.016584016,37.541419431,성동구,4.00000000,10.00000000,3.00000000,왕벚나무,
127.04160117,37.571378699,성동구,7.00000000,12.00000000,3.00000000,왕벚나무,
127.050408931,37.559698659,성동구,2.00000000,8.00000000,2.00000000,왕벚나무,
127.050452426,37.559632725,성동구,8.00000000,10.00000000,4.00000000,왕벚나무,
127.050567748,37.559385667,성동구,3.00000000,8.00000000,2.00000000,왕벚나무,
127.054906338,37.560589959,성동구,4.00000000,15.00000000,3.00000000,왕벚나무,
127.033683581,37.554038433,성동구,3.00000000,13.00000000,6.00000000,왕벚나무,
126.959336492,37.540045658,용산구,7.00000000,20.00000000,4.00000000,왕벚나무,
127.05029214,37.559960429,성동구,2.00000000,7.00000000,2.00000000,왕벚나무,
127.055614905,37.562211189,성동구,4.00000000,15.00000000,4.00000000,왕벚나무,
127.050234469,37.560076296,성동구,6.00000000,10.00000000,2.00000000,왕벚나무,
127.050151426,37.560245499,성동구,6.00000000,12.00000000,4.00000000,왕벚나무,
127.04510013,37.569444703,성동구,7.00000000,14.00000000,3.00000000,왕벚나무,
126.962440779,37.523695973,용산구,11.00000000,21.00000000,6.00000000,산벚나무,
126.954255741,37.535460388,용산구,6.00000000,7.00000000,3.00000000,왕벚나무,
126.958945158,37.54044774,용산구,7.00000000,20.00000000,4.00000000,왕벚나무,
126.962189817,37.523434231,용산구,10.00000000,19.00000000,5.00000000,산벚나무,
127.089825233,37.557433494,광진구,6.00000000,26.00000000,5.00000000,벚나무,
127.107720815,37.546618491,광진구,4.00000000,19.00000000,3.00000000,왕벚나무,
127.108035174,37.546289944,광진구,4.00000000,16.00000000,3.00000000,왕벚나무,
127.110499207,37.55004152,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.108258575,37.546454573,광진구,4.00000000,20.00000000,3.00000000,왕벚나무,
127.049856056,37.560845032,성동구,6.00000000,11.00000000,2.00000000,왕벚나무,
127.110547719,37.550153184,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.110508262,37.550958949,광진구,4.00000000,13.00000000,3.00000000,벚나무,
127.107991781,37.54653653,광진구,4.00000000,19.00000000,3.00000000,왕벚나무,
127.11052392,37.550099705,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.016798862,37.547127739,성동구,7.00000000,13.00000000,5.00000000,왕벚나무,
127.016843119,37.547150532,성동구,7.00000000,17.00000000,5.00000000,왕벚나무,
127.055505416,37.561948779,성동구,2.00000000,6.00000000,1.00000000,왕벚나무,
127.11056276,37.550937202,광진구,4.00000000,13.00000000,3.00000000,벚나무,
127.016673887,37.547011684,성동구,7.00000000,19.00000000,5.00000000,왕벚나무,
127.016746791,37.547096655,성동구,7.00000000,17.00000000,5.00000000,왕벚나무,
127.016897789,37.547167108,성동구,7.00000000,13.00000000,5.00000000,왕벚나무,
127.016934237,37.54718783,성동구,7.00000000,16.00000000,5.00000000,왕벚나무,
127.017299235,37.547348623,성동구,7.00000000,14.00000000,5.00000000,왕벚나무,
127.017335161,37.54736603,성동구,7.00000000,15.00000000,5.00000000,왕벚나무,
127.017383586,37.547388097,성동구,7.00000000,16.00000000,5.00000000,왕벚나무,
127.017463599,37.547427465,성동구,7.00000000,14.00000000,5.00000000,왕벚나무,
127.017513482,37.547450047,성동구,7.00000000,15.00000000,5.00000000,왕벚나무,
127.01757938,37.547479186,성동구,8.00000000,12.00000000,5.00000000,왕벚나무,
127.016986306,37.547214769,성동구,7.00000000,16.00000000,5.00000000,왕벚나무,
127.055087437,37.560834361,성동구,10.00000000,38.00000000,4.00000000,왕벚나무,
127.110587775,37.550242137,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.051180011,37.556901792,성동구,6.00000000,14.00000000,3.00000000,왕벚나무,
127.051192806,37.556932295,성동구,8.00000000,23.00000000,6.00000000,왕벚나무,
127.110199779,37.549592023,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.110372668,37.549755451,광진구,5.00000000,12.00000000,2.00000000,벚나무,
127.110343316,37.549692462,광진구,5.00000000,12.00000000,2.00000000,벚나무,
127.110357871,37.550897358,광진구,4.00000000,20.00000000,2.00000000,벚나무,
127.11073202,37.550569856,광진구,4.00000000,11.00000000,2.00000000,벚나무,
127.107758383,37.546379085,광진구,4.00000000,16.00000000,3.00000000,왕벚나무,
127.110671755,37.550893707,광진구,5.00000000,13.00000000,3.00000000,벚나무,
127.11025787,37.54950785,광진구,4.00000000,12.00000000,2.00000000,벚나무,
127.076465405,37.578697486,동대문구,4.00000000,12.00000000,2.00000000,왕벚나무,
127.07670864,37.570631236,동대문구,5.00000000,27.00000000,3.00000000,왕벚나무,
127.108043883,37.546518142,광진구,4.00000000,20.00000000,3.00000000,왕벚나무,
127.077171397,37.573181595,동대문구,4.00000000,27.00000000,3.00000000,왕벚나무,
127.074864889,37.581999518,동대문구,3.00000000,28.00000000,2.00000000,왕벚나무,
127.071697088,37.585804147,동대문구,3.00000000,25.00000000,2.00000000,왕벚나무,
127.11045001,37.549929047,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.076609182,37.57769799,동대문구,4.00000000,24.00000000,3.00000000,왕벚나무,
127.074275465,37.582707436,동대문구,4.00000000,28.00000000,3.00000000,왕벚나무,
127.046112349,37.591396233,동대문구,9.00000000,27.00000000,3.00000000,벚나무,
127.077144412,37.5735942,동대문구,5.00000000,26.00000000,4.00000000,왕벚나무,
127.108154354,37.546484689,광진구,4.00000000,20.00000000,3.00000000,왕벚나무,
127.029885941,37.582346176,동대문구,4.00000000,12.00000000,1.00000000,벚나무,
127.110468784,37.54997461,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.072709005,37.584549641,동대문구,3.00000000,10.00000000,1.00000000,왕벚나무,
127.071887164,37.585455393,동대문구,3.00000000,30.00000000,2.00000000,왕벚나무,
127.075050706,37.581702488,동대문구,3.00000000,19.00000000,2.00000000,왕벚나무,
127.07031865,37.587624696,동대문구,2.00000000,27.00000000,2.00000000,벚나무,
127.074438627,37.58251052,동대문구,6.00000000,21.00000000,4.00000000,왕벚나무,
127.07198394,37.585256879,동대문구,4.00000000,30.00000000,3.00000000,왕벚나무,
127.071262482,37.586372118,동대문구,4.00000000,33.00000000,4.00000000,왕벚나무,
127.029475768,37.582289717,동대문구,9.00000000,47.00000000,3.00000000,벚나무,
127.07495658,37.581874066,동대문구,4.00000000,30.00000000,3.00000000,왕벚나무,
127.11070256,37.550499709,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.110853507,37.550824727,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.110945237,37.550998666,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.074240791,37.582748119,동대문구,3.00000000,26.00000000,2.00000000,왕벚나무,
127.071820576,37.585592227,동대문구,4.00000000,31.00000000,3.00000000,왕벚나무,
127.070541247,37.587213914,동대문구,4.00000000,32.00000000,2.00000000,왕벚나무,
127.076872044,37.571099551,동대문구,6.00000000,32.00000000,3.00000000,왕벚나무,
127.077142538,37.572473155,동대문구,4.00000000,33.00000000,4.00000000,왕벚나무,
127.049887367,37.560776316,성동구,4.00000000,12.00000000,3.00000000,왕벚나무,
127.051202633,37.557726984,성동구,7.00000000,13.00000000,4.00000000,왕벚나무,
127.049983278,37.56058758,성동구,3.00000000,12.00000000,3.00000000,왕벚나무,
127.110671781,37.550431455,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.110776386,37.5508864,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.110530447,37.550828492,광진구,5.00000000,13.00000000,3.00000000,벚나무,
127.110423407,37.549868581,광진구,5.00000000,13.00000000,2.00000000,벚나무,
127.110760865,37.550633413,광진구,4.00000000,12.00000000,2.00000000,벚나무,
127.110639441,37.550784998,광진구,5.00000000,13.00000000,4.00000000,벚나무,
127.110285336,37.549569254,광진구,5.00000000,12.00000000,2.00000000,벚나무,
127.110808406,37.550926253,광진구,4.00000000,13.00000000,2.00000000,벚나무,
127.108208549,37.546469627,광진구,4.00000000,21.00000000,3.00000000,왕벚나무,
127.050504146,37.559513265,성동구,6.00000000,9.00000000,4.00000000,왕벚나무,
127.050544674,37.559415158,성동구,6.00000000,14.00000000,5.00000000,왕벚나무,
127.107955025,37.546314446,광진구,4.00000000,18.00000000,3.00000000,왕벚나무,
127.110679958,37.550676214,광진구,4.00000000,14.00000000,2.00000000,벚나무,
127.070370735,37.587417407,동대문구,2.00000000,30.00000000,1.00000000,왕벚나무,
127.077161038,37.573393291,동대문구,5.00000000,32.00000000,4.00000000,왕벚나무,
127.070659935,37.587129963,동대문구,5.00000000,33.00000000,2.00000000,왕벚나무,
127.071193266,37.58646147,동대문구,4.00000000,36.00000000,4.00000000,왕벚나무,
